datetime,signal,instrument,strike,entry,exit,pnl
2023-03-21 09:40:00+05:30,-1,NIFTY23MAR2317050CE,17050.0,100.65,100.8,-0.14999999999999147
2023-03-21 10:15:00+05:30,1,NIFTY23MAR2317050CE,17050.0,110.45,111.6,1.1499999999999915
2023-03-21 10:35:00+05:30,-1,NIFTY23MAR2317050CE,17050.0,106.05,109.7,-3.6500000000000057
2023-03-21 11:20:00+05:30,1,NIFTY23MAR2317050CE,17050.0,114.65,113.25,-1.4000000000000057
2023-03-21 11:35:00+05:30,-1,NIFTY23MAR2317050CE,17050.0,106.0,107.7,-1.7000000000000028
2023-03-21 12:25:00+05:30,1,NIFTY23MAR2317050CE,17050.0,99.0,100.35,1.3499999999999943
2023-03-21 13:30:00+05:30,-1,NIFTY23MAR2317100CE,17100.0,85.35,87.25,-1.9000000000000057
2023-03-21 13:55:00+05:30,1,NIFTY23MAR2317100CE,17100.0,98.8,99.3,0.5
2023-03-21 14:15:00+05:30,-1,NIFTY23MAR2317100CE,17100.0,90.6,93.65,-3.0500000000000114
2023-03-21 14:25:00+05:30,1,NIFTY23MAR2317100CE,17100.0,100.1,97.1,-3.0
2023-03-21 15:05:00+05:30,-1,NIFTY23MAR2317100CE,17100.0,95.05,99.75,-4.700000000000003
2023-03-22 09:20:00+05:30,1,NIFTY23MAR2317200CE,17200.0,74.2,68.2,-6.0
2023-03-22 09:40:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,79.85,84.2,-4.3500000000000085
2023-03-22 11:30:00+05:30,1,NIFTY23MAR2317150CE,17150.0,75.8,73.15,-2.6499999999999915
2023-03-22 12:15:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,72.0,69.5,2.5
2023-03-22 12:30:00+05:30,1,NIFTY23MAR2317150CE,17150.0,77.05,75.95,-1.0999999999999943
2023-03-22 12:45:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,69.2,69.8,-0.5999999999999943
2023-03-22 13:10:00+05:30,1,NIFTY23MAR2317150CE,17150.0,71.75,69.9,-1.8499999999999943
2023-03-22 13:15:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,66.55,65.8,0.75
2023-03-22 13:40:00+05:30,1,NIFTY23MAR2317150CE,17150.0,72.25,74.85,2.5999999999999943
2023-03-22 13:55:00+05:30,-1,NIFTY23MAR2317100CE,17100.0,91.5,94.4,-2.9000000000000057
2023-03-22 14:05:00+05:30,1,NIFTY23MAR2317150CE,17150.0,69.15,66.95,-2.200000000000003
2023-03-22 14:30:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,61.5,64.45,-2.950000000000003
2023-03-22 15:00:00+05:30,1,NIFTY23MAR2317150CE,17150.0,68.0,67.4,-0.5999999999999943
2023-03-23 09:20:00+05:30,-1,NIFTY23MAR2317100CE,17100.0,40.75,35.9,4.850000000000001
2023-03-23 09:50:00+05:30,1,NIFTY23MAR2317100CE,17100.0,58.25,57.65,-0.6000000000000014
2023-03-23 10:50:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,36.4,34.95,1.4499999999999957
2023-03-23 11:35:00+05:30,1,NIFTY23MAR2317150CE,17150.0,37.8,39.7,1.9000000000000057
2023-03-23 12:25:00+05:30,-1,NIFTY23MAR2317150CE,17150.0,39.5,38.55,0.9500000000000028
2023-03-23 12:35:00+05:30,1,NIFTY23MAR2317150CE,17150.0,51.8,52.75,0.9500000000000028
2023-03-23 13:00:00+05:30,-1,NIFTY23MAR2317200CE,17200.0,21.05,20.3,0.75
2023-03-23 13:35:00+05:30,1,NIFTY23MAR2317200CE,17200.0,18.6,20.85,2.25
2023-03-23 13:45:00+05:30,-1,NIFTY23MAR2317200CE,17200.0,12.7,13.25,-0.5500000000000007
2023-03-23 15:00:00+05:30,1,NIFTY23MAR2317100CE,17100.0,8.2,13.25,5.050000000000001
2023-03-23 15:15:00+05:30,-1,NIFTY23MAR2317050CE,17050.0,24.05,21.55,2.5
2023-03-23 15:30:00+05:30,1,NIFTY23MAR2317100CE,17100.0,0.05,0.05,0.0
2023-03-24 09:30:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,104.4,100.5,3.9000000000000057
2023-03-24 09:45:00+05:30,1,NIFTY29MAR2317050CE,17050.0,113.65,107.35,-6.300000000000011
2023-03-24 10:30:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,110.9,110.3,0.6000000000000085
2023-03-24 11:00:00+05:30,1,NIFTY29MAR2317050CE,17050.0,108.65,110.2,1.5499999999999972
2023-03-24 12:35:00+05:30,-1,NIFTY29MAR2317100CE,17100.0,96.75,95.15,1.5999999999999943
2023-03-24 13:15:00+05:30,1,NIFTY29MAR2317050CE,17050.0,132.8,130.85,-1.950000000000017
2023-03-24 13:35:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,115.9,112.15,3.75
2023-03-24 14:50:00+05:30,1,NIFTY29MAR2317000CE,17000.0,106.1,105.15,-0.9499999999999886
2023-03-24 15:05:00+05:30,-1,NIFTY29MAR2316950CE,16950.0,117.15,118.85,-1.6999999999999886
2023-03-27 09:20:00+05:30,1,NIFTY29MAR2317000CE,17000.0,93.35,90.15,-3.1999999999999886
2023-03-27 10:40:00+05:30,-1,NIFTY29MAR2317000CE,17000.0,104.4,98.45,5.950000000000003
2023-03-27 11:40:00+05:30,1,NIFTY29MAR2317000CE,17000.0,116.5,116.35,-0.15000000000000568
2023-03-27 12:55:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,90.9,93.6,-2.6999999999999886
2023-03-27 13:45:00+05:30,1,NIFTY29MAR2317000CE,17000.0,108.7,107.0,-1.7000000000000028
2023-03-27 14:50:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,112.85,110.8,2.049999999999997
2023-03-28 09:20:00+05:30,1,NIFTY29MAR2317050CE,17050.0,78.9,90.3,11.399999999999991
2023-03-28 09:45:00+05:30,-1,NIFTY29MAR2317000CE,17000.0,87.2,88.4,-1.2000000000000028
2023-03-28 10:20:00+05:30,1,NIFTY29MAR2317000CE,17000.0,87.9,85.7,-2.200000000000003
2023-03-28 10:30:00+05:30,-1,NIFTY29MAR2317000CE,17000.0,70.75,65.45,5.299999999999997
2023-03-28 11:10:00+05:30,1,NIFTY29MAR2316950CE,16950.0,89.35,89.25,-0.09999999999999432
2023-03-28 12:10:00+05:30,-1,NIFTY29MAR2316950CE,16950.0,94.5,98.45,-3.950000000000003
2023-03-28 12:40:00+05:30,1,NIFTY29MAR2316950CE,16950.0,98.85,98.15,-0.6999999999999886
2023-03-28 12:50:00+05:30,-1,NIFTY29MAR2316950CE,16950.0,90.05,93.75,-3.700000000000003
2023-03-28 12:55:00+05:30,1,NIFTY29MAR2316950CE,16950.0,91.5,89.45,-2.049999999999997
2023-03-28 13:30:00+05:30,-1,NIFTY29MAR2316950CE,16950.0,78.9,80.9,-2.0
2023-03-28 14:30:00+05:30,1,NIFTY29MAR2316950CE,16950.0,62.8,67.05,4.25
2023-03-29 10:05:00+05:30,-1,NIFTY29MAR2317000CE,17000.0,51.35,51.8,-0.44999999999999574
2023-03-29 10:25:00+05:30,1,NIFTY29MAR2317000CE,17000.0,62.1,65.1,2.999999999999993
2023-03-29 10:45:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,31.25,29.75,1.5
2023-03-29 12:35:00+05:30,1,NIFTY29MAR2316950CE,16950.0,35.45,40.2,4.75
2023-03-29 13:45:00+05:30,-1,NIFTY29MAR2317000CE,17000.0,27.45,26.85,0.5999999999999979
2023-03-29 14:00:00+05:30,1,NIFTY29MAR2317000CE,17000.0,41.9,44.2,2.3000000000000043
2023-03-29 14:25:00+05:30,-1,NIFTY29MAR2317050CE,17050.0,8.5,8.65,-0.15000000000000036
2023-03-29 15:05:00+05:30,1,NIFTY29MAR2317050CE,17050.0,13.35,12.2,-1.1500000000000004
2023-03-31 09:40:00+05:30,-1,NIFTY06APR2317250CE,17250.0,117.5,123.85,-6.349999999999994
2023-03-31 11:25:00+05:30,1,NIFTY06APR2317250CE,17250.0,103.75,106.1,2.3499999999999943
2023-03-31 12:10:00+05:30,-1,NIFTY06APR2317300CE,17300.0,88.45,90.95,-2.5
2023-03-31 12:25:00+05:30,1,NIFTY06APR2317300CE,17300.0,94.3,93.9,-0.3999999999999915
2023-03-31 12:55:00+05:30,-1,NIFTY06APR2317300CE,17300.0,107.45,105.95,1.5
2023-03-31 13:40:00+05:30,1,NIFTY06APR2317350CE,17350.0,88.25,89.5,1.25
2023-03-31 14:10:00+05:30,-1,NIFTY06APR2317350CE,17350.0,108.45,111.45,-3.0
2023-03-31 14:50:00+05:30,1,NIFTY06APR2317350CE,17350.0,118.85,108.75,-10.099999999999994
2023-03-31 14:55:00+05:30,-1,NIFTY06APR2317350CE,17350.0,104.35,104.3,0.04999999999999716
2023-03-31 15:05:00+05:30,1,NIFTY06APR2317350CE,17350.0,111.5,114.3,2.799999999999997
2023-03-31 15:15:00+05:30,-1,NIFTY06APR2317350CE,17350.0,105.25,106.3,-1.0499999999999972
2023-04-03 09:20:00+05:30,1,NIFTY06APR2317400CE,17400.0,77.5,74.4,-3.0999999999999943
2023-04-03 09:30:00+05:30,-1,NIFTY06APR2317350CE,17350.0,85.9,87.3,-1.3999999999999915
2023-04-03 09:55:00+05:30,1,NIFTY06APR2317350CE,17350.0,98.15,97.1,-1.0500000000000114
2023-04-03 10:20:00+05:30,-1,NIFTY06APR2317350CE,17350.0,92.7,95.6,-2.8999999999999915
2023-04-03 10:25:00+05:30,1,NIFTY06APR2317350CE,17350.0,99.2,99.55,0.3499999999999943
2023-04-03 10:30:00+05:30,-1,NIFTY06APR2317350CE,17350.0,95.8,92.7,3.0999999999999943
2023-04-03 11:40:00+05:30,1,NIFTY06APR2317300CE,17300.0,104.85,105.75,0.9000000000000057
2023-04-03 12:40:00+05:30,-1,NIFTY06APR2317350CE,17350.0,84.25,84.1,0.15000000000000568
2023-04-03 12:50:00+05:30,1,NIFTY06APR2317350CE,17350.0,86.75,87.95,1.2000000000000028
2023-04-03 13:00:00+05:30,-1,NIFTY06APR2317350CE,17350.0,78.75,76.45,2.299999999999997
2023-04-03 13:55:00+05:30,1,NIFTY06APR2317350CE,17350.0,78.45,79.5,1.0499999999999972
2023-04-03 15:05:00+05:30,-1,NIFTY06APR2317400CE,17400.0,69.9,67.3,2.6000000000000085
2023-04-03 15:15:00+05:30,1,NIFTY06APR2317400CE,17400.0,72.75,72.5,-0.25
2023-04-03 15:25:00+05:30,-1,NIFTY06APR2317400CE,17400.0,68.7,67.45,1.25
2023-04-05 09:20:00+05:30,1,NIFTY06APR2317400CE,17400.0,91.35,87.0,-4.349999999999994
2023-04-05 09:45:00+05:30,-1,NIFTY06APR2317450CE,17450.0,63.75,65.7,-1.9500000000000028
2023-04-05 11:30:00+05:30,1,NIFTY06APR2317500CE,17500.0,54.65,53.4,-1.25
2023-04-05 11:40:00+05:30,-1,NIFTY06APR2317500CE,17500.0,55.1,55.65,-0.5499999999999972
2023-04-05 11:50:00+05:30,1,NIFTY06APR2317500CE,17500.0,56.0,56.6,0.6000000000000014
2023-04-05 13:15:00+05:30,-1,NIFTY06APR2317550CE,17550.0,43.2,42.0,1.2000000000000028
2023-04-05 14:15:00+05:30,1,NIFTY06APR2317550CE,17550.0,41.9,42.05,0.14999999999999858
2023-04-06 09:20:00+05:30,-1,NIFTY06APR2317550CE,17550.0,24.55,26.1,-1.5500000000000007
2023-04-06 10:05:00+05:30,1,NIFTY06APR2317550CE,17550.0,45.85,57.2,11.350000000000001
2023-04-06 11:20:00+05:30,-1,NIFTY06APR2317600CE,17600.0,23.65,26.3,-2.650000000000002
2023-04-06 11:35:00+05:30,1,NIFTY06APR2317600CE,17600.0,33.15,29.75,-3.3999999999999986
2023-04-06 11:50:00+05:30,-1,NIFTY06APR2317600CE,17600.0,28.7,30.35,-1.6500000000000021
2023-04-06 12:25:00+05:30,1,NIFTY06APR2317600CE,17600.0,29.35,28.6,-0.75
2023-04-06 13:15:00+05:30,-1,NIFTY06APR2317600CE,17600.0,34.1,34.1,-0.0
2023-04-06 14:15:00+05:30,1,NIFTY06APR2317600CE,17600.0,8.65,9.1,0.4499999999999993
2023-04-06 15:15:00+05:30,-1,NIFTY06APR2317600CE,17600.0,0.95,1.1,-0.15000000000000013
2023-04-06 15:30:00+05:30,1,NIFTY06APR2317600CE,17600.0,0.05,0.05,0.0
2023-04-10 10:05:00+05:30,-1,NIFTY13APR2317650CE,17650.0,73.0,74.55,-1.5499999999999972
2023-04-10 11:10:00+05:30,1,NIFTY13APR2317650CE,17650.0,68.15,70.35,2.1999999999999886
2023-04-10 12:35:00+05:30,-1,NIFTY13APR2317700CE,17700.0,63.4,61.25,2.1499999999999986
2023-04-10 14:40:00+05:30,1,NIFTY13APR2317600CE,17600.0,82.85,85.4,2.5500000000000114
2023-04-10 15:20:00+05:30,-1,NIFTY13APR2317600CE,17600.0,85.85,86.1,-0.25
2023-04-11 09:20:00+05:30,1,NIFTY13APR2317700CE,17700.0,54.95,57.6,2.6499999999999986
2023-04-11 10:30:00+05:30,-1,NIFTY13APR2317750CE,17750.0,51.05,49.85,1.1999999999999957
2023-04-11 11:10:00+05:30,1,NIFTY13APR2317750CE,17750.0,52.75,49.45,-3.299999999999997
2023-04-11 11:15:00+05:30,-1,NIFTY13APR2317700CE,17700.0,68.05,68.9,-0.8500000000000085
2023-04-11 12:40:00+05:30,1,NIFTY13APR2317700CE,17700.0,55.1,55.4,0.29999999999999716
2023-04-11 13:10:00+05:30,-1,NIFTY13APR2317650CE,17650.0,75.55,75.0,0.5499999999999972
2023-04-11 13:25:00+05:30,1,NIFTY13APR2317650CE,17650.0,83.2,84.4,1.2000000000000028
2023-04-11 14:25:00+05:30,-1,NIFTY13APR2317700CE,17700.0,63.15,63.4,-0.25
2023-04-11 14:35:00+05:30,1,NIFTY13APR2317700CE,17700.0,69.75,71.45,1.7000000000000028
2023-04-11 15:05:00+05:30,-1,NIFTY13APR2317700CE,17700.0,68.4,70.1,-1.6999999999999886
2023-04-11 15:10:00+05:30,1,NIFTY13APR2317750CE,17750.0,43.75,43.05,-0.7000000000000028
2023-04-11 15:30:00+05:30,-1,NIFTY13APR2317750CE,17750.0,43.6,43.6,-0.0
2023-04-12 09:20:00+05:30,1,NIFTY13APR2317750CE,17750.0,43.2,40.9,-2.3000000000000043
2023-04-12 09:50:00+05:30,-1,NIFTY13APR2317750CE,17750.0,63.35,59.2,4.149999999999999
2023-04-12 10:55:00+05:30,1,NIFTY13APR2317750CE,17750.0,54.45,54.5,0.04999999999999716
2023-04-12 12:00:00+05:30,-1,NIFTY13APR2317750CE,17750.0,54.65,54.75,-0.10000000000000142
2023-04-12 12:25:00+05:30,1,NIFTY13APR2317750CE,17750.0,59.45,60.75,1.2999999999999972
2023-04-12 12:45:00+05:30,-1,NIFTY13APR2317750CE,17750.0,57.4,59.6,-2.200000000000003
2023-04-12 12:50:00+05:30,1,NIFTY13APR2317750CE,17750.0,62.2,62.05,-0.15000000000000568
2023-04-12 13:05:00+05:30,-1,NIFTY13APR2317750CE,17750.0,56.5,58.5,-2.0
2023-04-12 13:10:00+05:30,1,NIFTY13APR2317750CE,17750.0,67.65,65.2,-2.450000000000003
2023-04-12 13:50:00+05:30,-1,NIFTY13APR2317800CE,17800.0,53.85,53.25,0.6000000000000014
2023-04-12 15:10:00+05:30,1,NIFTY13APR2317800CE,17800.0,44.75,45.35,0.6000000000000014
2023-04-13 09:20:00+05:30,-1,NIFTY13APR2317800CE,17800.0,30.1,28.1,2.0
2023-04-13 09:35:00+05:30,1,NIFTY13APR2317800CE,17800.0,42.75,45.6,2.8500000000000014
2023-04-13 09:50:00+05:30,-1,NIFTY13APR2317800CE,17800.0,40.65,39.55,1.1000000000000014
2023-04-13 10:30:00+05:30,1,NIFTY13APR2317800CE,17800.0,31.1,29.6,-1.5
2023-04-13 10:50:00+05:30,-1,NIFTY13APR2317800CE,17800.0,19.5,19.35,0.14999999999999858
2023-04-13 11:35:00+05:30,1,NIFTY13APR2317750CE,17750.0,29.95,30.6,0.6500000000000021
2023-04-13 12:15:00+05:30,-1,NIFTY13APR2317750CE,17750.0,22.95,21.8,1.1499999999999986
2023-04-13 12:45:00+05:30,1,NIFTY13APR2317750CE,17750.0,24.8,27.75,2.9499999999999993
2023-04-13 13:20:00+05:30,-1,NIFTY13APR2317750CE,17750.0,24.95,26.65,-1.6999999999999993
2023-04-13 13:25:00+05:30,1,NIFTY13APR2317750CE,17750.0,23.95,24.2,0.25
2023-04-13 14:45:00+05:30,-1,NIFTY13APR2317800CE,17800.0,11.0,12.15,-1.1500000000000004
2023-04-13 14:55:00+05:30,1,NIFTY13APR2317800CE,17800.0,18.65,21.95,3.3000000000000007
2023-04-13 15:30:00+05:30,-1,NIFTY13APR2317850PE,17850.0,22.0,22.0,-0.0
2023-04-17 10:20:00+05:30,1,NIFTY20APR2317600CE,17600.0,111.45,114.35,2.8999999999999915
2023-04-17 11:15:00+05:30,-1,NIFTY20APR2317650CE,17650.0,94.55,99.65,-5.1000000000000085
2023-04-17 11:20:00+05:30,1,NIFTY20APR2317650CE,17650.0,100.65,97.3,-3.3500000000000085
2023-04-17 11:25:00+05:30,-1,NIFTY20APR2317650CE,17650.0,99.5,96.75,2.75
2023-04-17 11:35:00+05:30,1,NIFTY20APR2317650CE,17650.0,95.5,95.0,-0.5
2023-04-17 12:05:00+05:30,-1,NIFTY20APR2317650CE,17650.0,98.7,96.05,2.6500000000000057
2023-04-17 12:20:00+05:30,1,NIFTY20APR2317650CE,17650.0,103.9,104.15,0.25
2023-04-17 13:00:00+05:30,-1,NIFTY20APR2317700CE,17700.0,84.75,82.65,2.0999999999999943
2023-04-17 13:45:00+05:30,1,NIFTY20APR2317650CE,17650.0,105.4,103.95,-1.4500000000000028
2023-04-17 14:45:00+05:30,-1,NIFTY20APR2317650CE,17650.0,110.6,111.35,-0.75
2023-04-17 15:05:00+05:30,1,NIFTY20APR2317700CE,17700.0,83.6,85.5,1.9000000000000057
2023-04-17 15:30:00+05:30,-1,NIFTY20APR2317700CE,17700.0,77.0,77.0,-0.0
2023-04-18 09:20:00+05:30,1,NIFTY20APR2317750CE,17750.0,60.95,57.7,-3.25
2023-04-18 09:40:00+05:30,-1,NIFTY20APR2317750CE,17750.0,51.8,53.6,-1.8000000000000043
2023-04-18 10:40:00+05:30,1,NIFTY20APR2317650CE,17650.0,86.6,87.75,1.1500000000000057
2023-04-18 11:05:00+05:30,-1,NIFTY20APR2317700CE,17700.0,56.3,58.0,-1.7000000000000028
2023-04-18 11:20:00+05:30,1,NIFTY20APR2317700CE,17700.0,60.5,58.85,-1.6499999999999986
2023-04-18 11:40:00+05:30,-1,NIFTY20APR2317700CE,17700.0,56.75,56.2,0.5499999999999972
2023-04-18 12:10:00+05:30,1,NIFTY20APR2317700CE,17700.0,57.95,57.9,-0.05000000000000426
2023-04-18 13:15:00+05:30,-1,NIFTY20APR2317700CE,17700.0,58.8,54.75,4.049999999999997
2023-04-18 14:15:00+05:30,1,NIFTY20APR2317650CE,17650.0,60.7,62.4,1.6999999999999957
2023-04-19 09:20:00+05:30,-1,NIFTY20APR2317650CE,17650.0,51.3,47.7,3.5999999999999943
2023-04-19 09:40:00+05:30,1,NIFTY20APR2317650CE,17650.0,57.8,50.25,-7.549999999999997
2023-04-19 09:45:00+05:30,-1,NIFTY20APR2317650CE,17650.0,48.0,48.5,-0.5
2023-04-19 10:25:00+05:30,1,NIFTY20APR2317650CE,17650.0,44.25,44.3,0.04999999999999716
2023-04-19 11:25:00+05:30,-1,NIFTY20APR2317650CE,17650.0,46.9,46.8,0.10000000000000142
2023-04-19 11:40:00+05:30,1,NIFTY20APR2317650CE,17650.0,53.5,50.55,-2.950000000000003
2023-04-19 12:30:00+05:30,-1,NIFTY20APR2317650CE,17650.0,53.3,55.85,-2.5500000000000043
2023-04-19 12:35:00+05:30,1,NIFTY20APR2317650CE,17650.0,59.05,57.2,-1.8499999999999943
2023-04-19 13:00:00+05:30,-1,NIFTY20APR2317650CE,17650.0,53.95,54.0,-0.04999999999999716
2023-04-19 14:15:00+05:30,1,NIFTY20APR2317600CE,17600.0,48.35,46.6,-1.75
2023-04-19 14:55:00+05:30,-1,NIFTY20APR2317600CE,17600.0,46.75,46.65,0.10000000000000142
2023-04-19 15:05:00+05:30,1,NIFTY20APR2317600CE,17600.0,53.0,54.45,1.4500000000000028
2023-04-20 09:50:00+05:30,-1,NIFTY20APR2317650CE,17650.0,41.3,37.65,3.6499999999999986
2023-04-20 11:00:00+05:30,1,NIFTY20APR2317600CE,17600.0,39.05,40.0,0.9500000000000028
2023-04-20 11:10:00+05:30,-1,NIFTY20APR2317600CE,17600.0,29.5,31.75,-2.25
2023-04-20 11:20:00+05:30,1,NIFTY20APR2317600CE,17600.0,42.45,42.15,-0.30000000000000426
2023-04-20 12:15:00+05:30,-1,NIFTY20APR2317600CE,17600.0,39.25,39.4,-0.14999999999999858
2023-04-20 12:30:00+05:30,1,NIFTY20APR2317600CE,17600.0,44.35,40.75,-3.6000000000000014
2023-04-20 12:35:00+05:30,-1,NIFTY20APR2317600CE,17600.0,38.05,37.45,0.5999999999999943
2023-04-20 13:25:00+05:30,1,NIFTY20APR2317600CE,17600.0,22.8,22.55,-0.25
2023-04-20 13:35:00+05:30,-1,NIFTY20APR2317600CE,17600.0,20.45,19.8,0.6499999999999986
2023-04-20 13:50:00+05:30,1,NIFTY20APR2317600CE,17600.0,26.8,25.85,-0.9499999999999993
2023-04-20 14:05:00+05:30,-1,NIFTY20APR2317600CE,17600.0,14.95,13.7,1.25
2023-04-20 14:20:00+05:30,1,NIFTY20APR2317600CE,17600.0,20.85,23.0,2.1499999999999986
2023-04-21 09:40:00+05:30,-1,NIFTY27APR2317650CE,17650.0,91.6,95.25,-3.6500000000000057
2023-04-21 11:00:00+05:30,1,NIFTY27APR2317600CE,17600.0,99.8,98.55,-1.25
2023-04-21 11:30:00+05:30,1,NIFTY27APR2317600CE,17600.0,100.75,101.95,1.2000000000000028
2023-04-21 11:45:00+05:30,1,NIFTY27APR2317600CE,17600.0,102.9,100.8,-2.1000000000000085
2023-04-21 12:10:00+05:30,-1,NIFTY27APR2317600CE,17600.0,96.2,95.55,0.6500000000000057
2023-04-21 12:50:00+05:30,1,NIFTY27APR2317600CE,17600.0,93.6,92.7,-0.8999999999999915
2023-04-21 12:55:00+05:30,-1,NIFTY27APR2317600CE,17600.0,90.55,91.7,-1.1500000000000057
2023-04-21 13:25:00+05:30,1,NIFTY27APR2317550CE,17550.0,114.05,118.55,4.5
2023-04-21 14:50:00+05:30,-1,NIFTY27APR2317600CE,17600.0,104.55,105.6,-1.0499999999999972
2023-04-21 15:00:00+05:30,1,NIFTY27APR2317650CE,17650.0,83.95,82.45,-1.5
2023-04-21 15:20:00+05:30,-1,NIFTY27APR2317650CE,17650.0,78.3,76.65,1.6499999999999915
2023-04-24 09:20:00+05:30,1,NIFTY27APR2317650CE,17650.0,97.7,93.6,-4.1000000000000085
2023-04-24 09:40:00+05:30,-1,NIFTY27APR2317650CE,17650.0,73.5,77.45,-3.950000000000003
2023-04-24 10:40:00+05:30,1,NIFTY27APR2317650CE,17650.0,73.95,75.8,1.8499999999999943
2023-04-24 11:10:00+05:30,-1,NIFTY27APR2317650CE,17650.0,71.3,73.5,-2.200000000000003
2023-04-24 11:15:00+05:30,1,NIFTY27APR2317650CE,17650.0,76.0,79.15,3.1500000000000057
2023-04-24 11:30:00+05:30,-1,NIFTY27APR2317650CE,17650.0,70.05,70.05,-0.0
2023-04-24 12:10:00+05:30,1,NIFTY27APR2317650CE,17650.0,70.85,70.7,-0.14999999999999147
2023-04-24 13:50:00+05:30,-1,NIFTY27APR2317700CE,17700.0,78.2,75.55,2.6500000000000057
2023-04-24 14:15:00+05:30,1,NIFTY27APR2317700CE,17700.0,85.3,85.05,-0.25
2023-04-24 14:20:00+05:30,-1,NIFTY27APR2317700CE,17700.0,83.25,83.1,0.15000000000000568
2023-04-24 14:55:00+05:30,1,NIFTY27APR2317700CE,17700.0,94.2,97.85,3.6499999999999915
2023-04-24 15:30:00+05:30,-1,NIFTY27APR2317750CE,17750.0,70.2,70.2,-0.0
2023-04-25 09:50:00+05:30,1,NIFTY27APR2317750CE,17750.0,62.9,61.8,-1.1000000000000014
2023-04-25 10:00:00+05:30,-1,NIFTY27APR2317750CE,17750.0,57.65,56.6,1.0499999999999972
2023-04-25 10:15:00+05:30,1,NIFTY27APR2317750CE,17750.0,66.9,65.3,-1.6000000000000085
2023-04-25 10:55:00+05:30,-1,NIFTY27APR2317750CE,17750.0,73.85,75.75,-1.9000000000000057
2023-04-25 11:15:00+05:30,1,NIFTY27APR2317800CE,17800.0,50.85,51.45,0.6000000000000014
2023-04-25 11:40:00+05:30,-1,NIFTY27APR2317800CE,17800.0,53.75,52.0,1.75
2023-04-25 13:00:00+05:30,1,NIFTY27APR2317750CE,17750.0,70.65,72.4,1.75
2023-04-25 13:55:00+05:30,-1,NIFTY27APR2317800CE,17800.0,33.65,35.2,-1.5500000000000043
2023-04-25 14:15:00+05:30,1,NIFTY27APR2317800CE,17800.0,52.75,53.85,1.1000000000000014
2023-04-25 14:50:00+05:30,-1,NIFTY27APR2317800CE,17800.0,47.3,47.6,-0.30000000000000426
2023-04-26 10:05:00+05:30,1,NIFTY27APR2317750CE,17750.0,44.15,44.35,0.20000000000000284
2023-04-26 11:45:00+05:30,-1,NIFTY27APR2317800CE,17800.0,34.55,34.85,-0.30000000000000426
2023-04-26 11:50:00+05:30,1,NIFTY27APR2317800CE,17800.0,36.3,35.3,-1.0
2023-04-26 12:15:00+05:30,-1,NIFTY27APR2317800CE,17800.0,33.55,32.85,0.6999999999999957
2023-04-26 12:30:00+05:30,1,NIFTY27APR2317800CE,17800.0,41.2,43.55,2.3499999999999943
2023-04-26 12:55:00+05:30,-1,NIFTY27APR2317800CE,17800.0,42.4,41.5,0.8999999999999986
2023-04-26 13:50:00+05:30,1,NIFTY27APR2317800CE,17800.0,38.95,38.95,0.0
2023-04-26 14:30:00+05:30,-1,NIFTY27APR2317800CE,17800.0,34.7,35.75,-1.0499999999999972
2023-04-26 15:00:00+05:30,1,NIFTY27APR2317800CE,17800.0,33.25,36.95,3.700000000000003
2023-04-27 10:10:00+05:30,-1,NIFTY27APR2317850CE,17850.0,24.15,23.5,0.6499999999999986
2023-04-27 10:35:00+05:30,1,NIFTY27APR2317850CE,17850.0,26.15,27.2,1.0500000000000007
2023-04-27 10:50:00+05:30,-1,NIFTY27APR2317850CE,17850.0,19.4,19.25,0.14999999999999858
2023-04-27 11:25:00+05:30,1,NIFTY27APR2317850CE,17850.0,23.35,23.55,0.1999999999999993
2023-04-27 12:15:00+05:30,-1,NIFTY27APR2317850CE,17850.0,24.2,23.9,0.3000000000000007
2023-04-27 12:45:00+05:30,1,NIFTY27APR2317850CE,17850.0,22.8,22.1,-0.6999999999999993
2023-04-27 13:00:00+05:30,-1,NIFTY27APR2317850CE,17850.0,22.25,21.8,0.4499999999999993
2023-04-27 13:20:00+05:30,1,NIFTY27APR2317850CE,17850.0,28.6,27.4,-1.2000000000000028
2023-04-27 13:55:00+05:30,-1,NIFTY27APR2317850CE,17850.0,37.8,40.4,-2.6000000000000014
2023-04-27 14:00:00+05:30,1,NIFTY27APR2317900CE,17900.0,13.0,11.5,-1.5
2023-04-27 14:15:00+05:30,-1,NIFTY27APR2317900CE,17900.0,11.65,9.4,2.25
2023-04-27 14:45:00+05:30,1,NIFTY27APR2317900CE,17900.0,12.6,11.0,-1.5999999999999996
2023-04-28 09:25:00+05:30,-1,NIFTY04MAY2317900CE,17900.0,105.45,107.35,-1.8999999999999915
